Ticker1,Ticker2,GNNSimilarity,EmbeddingDistance,WasTrained,ActualPnL,ActualWinRate,ActualTrades
RXL,VEEV,0.06348475813865662,0.23317603766918182,False,,,
IBB,IHI,0.06102816015481949,0.3553176820278168,False,,,
VEEV,XLV,0.05635819956660271,0.2694665789604187,False,,,
ACAD,IBB,0.05524703115224838,0.2928439676761627,False,,,
RXL,XLV,0.05193246901035309,0.04577193036675453,False,,,
IBB,VEEV,0.051745280623435974,0.22574090957641602,False,,,
IBB,MRK,0.05030862241983414,0.3840373158454895,False,,,
IBB,TMO,0.048093102872371674,0.27987974882125854,False,,,
VEEV,VHT,0.047748714685440063,0.2757359743118286,False,,,
VHT,XLV,0.047499947249889374,0.03387165814638138,False,,,
IBB,JNJ,0.04634210094809532,0.37293222546577454,False,,,
RXL,VHT,0.04468338191509247,0.05284291133284569,False,,,
IBB,RXL,0.02326601929962635,0.16896407306194305,False,,,
ABBV,XBI,0.020269135013222694,0.6902163028717041,False,,,
IBB,XLV,0.01936301589012146,0.20085546374320984,False,,,
IBB,VHT,0.015873514115810394,0.1830875277519226,False,,,
GILD,XBI,0.01395748183131218,1.0826876163482666,False,,,
IBB,XBI,0.0052164169028401375,0.21733802556991577,False,,,
VEEV,XBI,0.0004973886534571648,0.40365028381347656,True,13.41462671264661,100.0,19.0
REGN,XBI,3.3629126846790314e-05,0.39257222414016724,False,,,
ALGN,XBI,-0.015293118543922901,0.5209504961967468,False,,,
ACAD,XBI,-0.021322239190340042,0.49837231636047363,False,,,
RXL,XBI,-0.024258151650428772,0.36479586362838745,False,,,
VHT,XBI,-0.026874326169490814,0.35846275091171265,False,,,
XBI,XLV,-0.030449122190475464,0.38658246397972107,False,,,
TMO,XBI,-0.03078564628958702,0.49554917216300964,False,,,
IHI,XBI,-0.03321408852934837,0.5693979263305664,False,,,
IHF,XBI,-0.033619992434978485,0.5878995656967163,False,,,
REGN,VHT,-0.03521902114152908,0.4818896949291229,False,,,
INCY,XBI,-0.03876106068491936,0.6799342632293701,False,,,
UNH,XBI,-0.042656198143959045,0.6373113989830017,False,,,
REGN,XLV,-0.04355781525373459,0.5125389695167542,False,,,
IBB,REGN,-0.04478989541530609,0.4840260148048401,False,,,
PFE,XBI,-0.048699215054512024,0.6777258515357971,False,,,
MRK,XBI,-0.05056329444050789,0.5989218354225159,False,,,
JNJ,XBI,-0.05113091319799423,0.5860915184020996,False,,,
REGN,RXL,-0.05178169533610344,0.5245530009269714,False,,,
IBB,SRPT,-0.0889398530125618,2.4624929428100586,False,,,
ABBV,IBB,-0.09524344652891159,0.8354309797286987,False,,,
ABBV,VHT,-0.09641754627227783,0.8469777703285217,False,,,
JNJ,REGN,-0.09933564811944962,0.7259101271629333,False,,,
REGN,VEEV,-0.09985131770372391,0.6713148951530457,False,,,
REGN,TMO,-0.10552182048559189,0.6943155527114868,False,,,
MRK,REGN,-0.10933860391378403,0.7505269646644592,False,,,
ABBV,XLV,-0.11556895077228546,0.877197265625,False,,,
DXCM,IBB,-0.11692273616790771,1.6957863569259644,False,,,
IBB,ILMN,-0.1181938499212265,1.628125786781311,False,,,
ACAD,REGN,-0.1268584132194519,0.7392428517341614,False,,,
ABBV,RXL,-0.12803465127944946,0.8890547752380371,False,,,
IHI,REGN,-0.13013297319412231,0.7778717875480652,False,,,
GILD,VHT,-0.1326230764389038,1.2136609554290771,False,,,
ALGN,REGN,-0.133644700050354,0.7714436650276184,False,,,
IHF,REGN,-0.1424720138311386,0.8064506649971008,False,,,
GILD,IBB,-0.1449260711669922,1.2167582511901855,False,,,
REGN,UNH,-0.14926330745220184,0.8404836058616638,False,,,
PFE,REGN,-0.15086409449577332,0.8664149641990662,False,,,
GILD,XLV,-0.16005343198776245,1.2416257858276367,False,,,
IBB,MRNA,-0.16175897419452667,1.7845555543899536,False,,,
EXAS,IBB,-0.1713828593492508,1.9570497274398804,False,,,
INCY,REGN,-0.17618677020072937,0.9078517556190491,False,,,
GILD,RXL,-0.18477332592010498,1.259796142578125,False,,,
IBB,XRAY,-0.20138636231422424,2.3181915283203125,False,,,
IBB,RARE,-0.21136474609375,2.27364444732666,False,,,
ABBV,VEEV,-0.22271674871444702,1.0291506052017212,False,,,
ABBV,TMO,-0.24335885047912598,1.0585389137268066,False,,,
ABBV,JNJ,-0.25674712657928467,1.0975085496902466,False,,,
IBB,SDGR,-0.2695233225822449,2.9381752014160156,False,,,
ABBV,MRK,-0.275463342666626,1.121738314628601,False,,,
ABBV,ACAD,-0.27662888169288635,1.0994442701339722,False,,,
CRSP,IBB,-0.28388625383377075,2.811815023422241,False,,,
ABBV,ALGN,-0.29461708664894104,1.1312942504882812,False,,,
DRIO,IBB,-0.29678216576576233,3.2045698165893555,False,,,
IBB,RGEN,-0.3007582426071167,2.7234177589416504,False,,,
ABBV,IHI,-0.30318570137023926,1.1462750434875488,False,,,
ILMN,VHT,-0.3062369227409363,1.7446942329406738,False,,,
DXCM,VHT,-0.315809428691864,1.8139852285385132,False,,,
ABBV,IHF,-0.3226245939731598,1.1719318628311157,False,,,
MRNA,VHT,-0.3300849199295044,1.8810553550720215,False,,,
SRPT,VEEV,-0.3330780267715454,2.5803890228271484,False,,,
AMGN,IBB,-0.3351236581802368,2.6317527294158936,False,,,
GILD,VEEV,-0.3355289101600647,1.4028421640396118,False,,,
ILMN,RXL,-0.3357183337211609,1.7642940282821655,False,,,
DXCM,RXL,-0.3394711911678314,1.8296663761138916,False,,,
ABBV,UNH,-0.342548668384552,1.206540584564209,False,,,
DXCM,VEEV,-0.3442267179489136,1.8537957668304443,False,,,
GILD,JNJ,-0.3525965213775635,1.4420175552368164,False,,,
ILMN,XLV,-0.3554607033729553,1.7765713930130005,False,,,
GILD,TMO,-0.35599225759506226,1.424416422843933,False,,,
ABBV,PFE,-0.35626810789108276,1.2346009016036987,False,,,
ILMN,VEEV,-0.3587455749511719,1.799487829208374,False,,,
DXCM,XLV,-0.3676142394542694,1.8460643291473389,False,,,
EXAS,VHT,-0.3686619699001312,2.0595340728759766,False,,,
MRNA,RXL,-0.37019267678260803,1.9048352241516113,False,,,
AZN,IBB,-0.37101563811302185,2.9803357124328613,False,,,
GILD,MRK,-0.3841796815395355,1.469326376914978,False,,,
MRNA,XLV,-0.3850879371166229,1.913681149482727,False,,,
ABBV,INCY,-0.38836249709129333,1.2693710327148438,False,,,
AMGN,VHT,-0.3931288719177246,2.6569175720214844,False,,,
BNTX,IBB,-0.40800735354423523,3.561401128768921,False,,,
RXL,SRPT,-0.41270482540130615,2.5958220958709717,False,,,
EXAS,RXL,-0.41387951374053955,2.0837292671203613,False,,,
SRPT,VHT,-0.4155423939228058,2.595025062561035,False,,,
ACAD,GILD,-0.42367929220199585,1.4785361289978027,False,,,
RARE,VHT,-0.4258173704147339,2.369692325592041,False,,,
EXAS,XLV,-0.4288412928581238,2.091850757598877,False,,,
VHT,XRAY,-0.4404085576534271,2.4226295948028564,False,,,
MRNA,VEEV,-0.44054287672042847,1.9617507457733154,False,,,
GILD,IHI,-0.44228747487068176,1.5084232091903687,False,,,
ALGN,GILD,-0.4448583126068115,1.504493236541748,False,,,
AZN,VHT,-0.46392372250556946,3.0141823291778564,False,,,
AMGN,XLV,-0.4672781825065613,2.6872496604919434,False,,,
RGEN,VHT,-0.4782089591026306,2.790875196456909,False,,,
GILD,IHF,-0.4798712134361267,1.5398402214050293,False,,,
SRPT,XLV,-0.48100173473358154,2.622760772705078,False,,,
RARE,RXL,-0.482624888420105,2.3955938816070557,False,,,
EXAS,VEEV,-0.48816579580307007,2.1377251148223877,False,,,
RXL,XRAY,-0.4903019666671753,2.4451448917388916,False,,,
ACAD,SRPT,-0.4904438853263855,2.648573398590088,False,,,
RARE,XLV,-0.49557870626449585,2.4018256664276123,False,,,
AMGN,RXL,-0.4961121678352356,2.697219133377075,False,,,
GILD,UNH,-0.504422664642334,1.569292426109314,False,,,
ACAD,DXCM,-0.5048026442527771,1.949233889579773,False,,,
GILD,PFE,-0.5127232074737549,1.5875579118728638,False,,,
XLV,XRAY,-0.5128484964370728,2.4551608562469482,False,,,
IBB,NVAX,-0.5129027366638184,4.729883670806885,False,,,
CRSP,VHT,-0.5192198753356934,2.8972485065460205,False,,,
ACAD,ILMN,-0.5223418474197388,1.8992502689361572,False,,,
ALGN,DXCM,-0.5333982706069946,1.9727587699890137,False,,,
ALGN,ILMN,-0.5371125936508179,1.9161851406097412,False,,,
ALGN,SRPT,-0.5453177690505981,2.6757731437683105,False,,,
ILMN,TMO,-0.5492773056030273,1.9076920747756958,False,,,
AZN,XLV,-0.5496991872787476,3.044773578643799,False,,,
IBB,VRTX,-0.5564460754394531,4.680585861206055,False,,,
DXCM,TMO,-0.5567983984947205,1.9702211618423462,False,,,
RGEN,XLV,-0.561312198638916,2.8229403495788574,False,,,
SDGR,VHT,-0.5618815422058105,3.0388596057891846,False,,,
RGEN,RXL,-0.563905656337738,2.823152542114258,False,,,
VEEV,XRAY,-0.5696403980255127,2.49334716796875,False,,,
AZN,RXL,-0.5803288221359253,3.054163932800293,False,,,
GILD,INCY,-0.5855110287666321,1.6397532224655151,False,,,
RARE,VEEV,-0.588925838470459,2.455777168273926,False,,,
CRSP,RXL,-0.5976495146751404,2.9258711338043213,False,,,
IBB,LLY,-0.6030168533325195,4.589578628540039,False,,,
ACAD,MRNA,-0.604382336139679,2.0537641048431396,False,,,
CRSP,XLV,-0.6062676310539246,2.9294958114624023,False,,,
DRIO,VHT,-0.6122817993164062,3.30414080619812,False,,,
BNTX,VHT,-0.6155579686164856,3.621568202972412,False,,,
MRNA,TMO,-0.6258706450462341,2.058929681777954,False,,,
RXL,SDGR,-0.6332005262374878,3.063840627670288,False,,,
ALGN,MRNA,-0.6416352987289429,2.080270528793335,False,,,
SRPT,TMO,-0.6485416889190674,2.7035911083221436,False,,,
IBB,TMDX,-0.6506092548370361,5.190744400024414,False,,,
IHI,ILMN,-0.6515379548072815,1.9792925119400024,False,,,
DXCM,IHI,-0.6523295640945435,2.036325693130493,False,,,
SDGR,XLV,-0.6537559032440186,3.0711915493011475,False,,,
DXCM,IHF,-0.6685114502906799,2.0492892265319824,False,,,
IHF,ILMN,-0.6734191179275513,1.9954851865768433,False,,,
ACAD,EXAS,-0.6739359498023987,2.2323110103607178,False,,,
ILMN,JNJ,-0.678729236125946,1.9888279438018799,False,,,
DXCM,JNJ,-0.6880270838737488,2.0497493743896484,False,,,
EXAS,TMO,-0.6896098256111145,2.2344634532928467,False,,,
DRIO,RXL,-0.6913033723831177,3.329444646835327,False,,,
LLY,VHT,-0.7018110752105713,4.612905502319336,False,,,
ILMN,MRK,-0.7018962502479553,2.0045223236083984,False,,,
ALGN,EXAS,-0.7088091969490051,2.255666494369507,False,,,
DXCM,MRK,-0.7094343900680542,2.0641286373138428,False,,,
DRIO,XLV,-0.7129167318344116,3.3365275859832764,False,,,
BNTX,XLV,-0.7218376994132996,3.652686595916748,False,,,
IHF,SRPT,-0.7275605797767639,2.749878168106079,False,,,
BNTX,RXL,-0.7356175184249878,3.655911445617676,False,,,
IHI,SRPT,-0.7357953786849976,2.749127149581909,False,,,
IHI,MRNA,-0.750891923904419,2.136122941970825,False,,,
ILMN,UNH,-0.7542709112167358,2.046004056930542,False,,,
DXCM,UNH,-0.7562018632888794,2.101769208908081,False,,,
JNJ,MRNA,-0.757677435874939,2.1354269981384277,False,,,
SDGR,VEEV,-0.7641631364822388,3.1190404891967773,False,,,
CRSP,VEEV,-0.7645479440689087,2.9956445693969727,False,,,
RGEN,VEEV,-0.7695924043655396,2.9087681770324707,False,,,
IHF,MRNA,-0.7732768058776855,2.15136981010437,False,,,
BIIB,IBB,-0.7859390377998352,6.365555763244629,False,,,
MRK,MRNA,-0.7862866520881653,2.1525814533233643,False,,,
ACAD,XRAY,-0.7863664627075195,2.5868966579437256,False,,,
AMGN,VEEV,-0.7936539053916931,2.8194756507873535,False,,,
DXCM,INCY,-0.7961088418960571,2.135692834854126,False,,,
ILMN,INCY,-0.797228217124939,2.0823020935058594,False,,,
VHT,VRTX,-0.8018509149551392,4.734529495239258,False,,,
ENTA,IBB,-0.8024057149887085,6.356096267700195,False,,,
ACAD,RARE,-0.802463173866272,2.5494544506073,False,,,
RARE,TMO,-0.811341404914856,2.5486745834350586,False,,,
TMO,XRAY,-0.8205790519714355,2.5959055423736572,False,,,
ILMN,PFE,-0.8211605548858643,2.08829402923584,False,,,
EXAS,IHI,-0.8284216523170471,2.311760902404785,False,,,
ALGN,XRAY,-0.8300473093986511,2.6104536056518555,False,,,
DXCM,PFE,-0.8331849575042725,2.1476640701293945,False,,,
LLY,XLV,-0.8345043659210205,4.643068790435791,False,,,
EXAS,JNJ,-0.8346686363220215,2.310884714126587,False,,,
DRIO,VEEV,-0.8360974192619324,3.384398937225342,False,,,
TMDX,VHT,-0.8435051441192627,5.22940731048584,False,,,
ALGN,RARE,-0.8440949320793152,2.5725579261779785,False,,,
JNJ,SRPT,-0.8472391366958618,2.786403179168701,False,,,
SRPT,UNH,-0.8548728823661804,2.8033769130706787,False,,,
EXAS,IHF,-0.8564990162849426,2.3283026218414307,False,,,
MRNA,UNH,-0.8590592741966248,2.2005510330200195,False,,,
MRK,SRPT,-0.8591980934143066,2.7936177253723145,False,,,
INCY,SRPT,-0.8651391267776489,2.818402051925659,False,,,
EXAS,MRK,-0.8665027022361755,2.3281314373016357,False,,,
NVAX,VHT,-0.8677161931991577,4.806090354919434,False,,,
LLY,RXL,-0.8893575668334961,4.6544389724731445,False,,,
AZN,VEEV,-0.8989298939704895,3.169304132461548,False,,,
INCY,MRNA,-0.9151292443275452,2.2402005195617676,False,,,
AMGN,TMO,-0.9264705181121826,2.869694232940674,False,,,
MRNA,PFE,-0.9349190592765808,2.2439260482788086,False,,,
VRTX,XLV,-0.9436874389648438,4.765841484069824,False,,,
EXAS,UNH,-0.9493852853775024,2.3768115043640137,False,,,
RXL,VRTX,-0.9642874002456665,4.769744396209717,False,,,
IHI,XRAY,-0.980270266532898,2.6705610752105713,False,,,
IHI,RARE,-0.9803603887557983,2.628225326538086,False,,,
JNJ,RARE,-0.9815717339515686,2.625537157058716,False,,,
PFE,SRPT,-0.9842483401298523,2.8563497066497803,False,,,
BIIB,VHT,-0.9874902963638306,6.39847469329834,False,,,
RGEN,TMO,-0.9925433397293091,2.9877922534942627,False,,,
JNJ,XRAY,-0.9962944984436035,2.673462152481079,False,,,
TMDX,XLV,-0.9974889755249023,5.260082721710205,False,,,
ACAD,AMGN,-1.0001392364501953,2.8990025520324707,False,,,
IHF,XRAY,-1.0098862648010254,2.6854662895202637,False,,,
NVAX,RXL,-1.0122771263122559,4.837090015411377,False,,,
EXAS,INCY,-1.0127438306808472,2.4165854454040527,False,,,
IHF,RARE,-1.0135858058929443,2.6447341442108154,False,,,
ENTA,VHT,-1.013706922531128,6.390589714050293,False,,,
NVAX,XLV,-1.0146946907043457,4.838001728057861,False,,,
ACAD,RGEN,-1.0162676572799683,2.999347448348999,False,,,
MRK,RARE,-1.0198570489883423,2.643171548843384,False,,,
CRSP,TMO,-1.0236228704452515,3.08417010307312,False,,,
ACAD,CRSP,-1.0257693529129028,3.0883865356445312,False,,,
EXAS,PFE,-1.0289506912231445,2.418558359146118,False,,,
MRK,XRAY,-1.0327922105789185,2.6901180744171143,False,,,
AMGN,JNJ,-1.0364336967468262,2.9175872802734375,False,,,
ACAD,SDGR,-1.0371264219284058,3.2118749618530273,False,,,
RXL,TMDX,-1.040686011314392,5.267910003662109,False,,,
BNTX,VEEV,-1.0432313680648804,3.7497048377990723,False,,,
SDGR,TMO,-1.0591635704040527,3.215351104736328,False,,,
AZN,TMO,-1.059614658355713,3.2227203845977783,False,,,
ALGN,AMGN,-1.070073127746582,2.9290196895599365,False,,,
ALGN,RGEN,-1.0748525857925415,3.0246200561523438,False,,,
ALGN,CRSP,-1.0828384160995483,3.1124494075775146,False,,,
AMGN,MRK,-1.0960921049118042,2.9407432079315186,False,,,
ALGN,SDGR,-1.0962082147598267,3.2356417179107666,False,,,
RARE,UNH,-1.119678020477295,2.6924471855163574,False,,,
UNH,XRAY,-1.1241989135742188,2.7354745864868164,False,,,
ACAD,DRIO,-1.1391652822494507,3.478806734085083,False,,,
AMGN,IHI,-1.145477294921875,2.957523822784424,False,,,
ACAD,AZN,-1.1526273488998413,3.2547943592071533,False,,,
DRIO,TMO,-1.1607537269592285,3.4818873405456543,False,,,
JNJ,RGEN,-1.1672735214233398,3.0550954341888428,False,,,
BIIB,XLV,-1.1707834005355835,6.428130626678467,False,,,
AZN,JNJ,-1.1799708604812622,3.2686209678649902,False,,,
INCY,RARE,-1.1952877044677734,2.732110023498535,False,,,
INCY,XRAY,-1.195469856262207,2.772958278656006,False,,,
ALGN,DRIO,-1.1996122598648071,3.5011515617370605,False,,,
AMGN,IHF,-1.199827790260315,2.9793033599853516,False,,,
ENTA,XLV,-1.2007431983947754,6.420865535736084,False,,,
IHI,RGEN,-1.2098407745361328,3.0716910362243652,False,,,
PFE,RARE,-1.2111544609069824,2.7337307929992676,False,,,
BIIB,RXL,-1.2178969383239746,6.435146331787109,False,,,
ALGN,AZN,-1.2198951244354248,3.2807459831237793,False,,,
MRK,RGEN,-1.220707893371582,3.0751936435699463,False,,,
CRSP,JNJ,-1.2234902381896973,3.1573855876922607,False,,,
PFE,XRAY,-1.2248424291610718,2.779418706893921,False,,,
CRSP,IHI,-1.240867257118225,3.165498733520508,False,,,
AZN,MRK,-1.2501955032348633,3.29251766204834,False,,,
ENTA,RXL,-1.2505446672439575,6.428307056427002,False,,,
IHF,RGEN,-1.2571766376495361,3.090397834777832,False,,,
JNJ,SDGR,-1.2737879753112793,3.290133237838745,False,,,
IHI,SDGR,-1.2739684581756592,3.292701244354248,False,,,
CRSP,MRK,-1.2743887901306152,3.1760385036468506,False,,,
CRSP,IHF,-1.2851669788360596,3.1827003955841064,False,,,
AMGN,UNH,-1.2893425226211548,3.0162465572357178,False,,,
BNTX,TMO,-1.2973151206970215,3.8194923400878906,False,,,
AZN,IHI,-1.3077619075775146,3.3099863529205322,False,,,
IHF,SDGR,-1.3165616989135742,3.3087258338928223,False,,,
MRK,SDGR,-1.3235442638397217,3.307692050933838,False,,,
NVAX,VEEV,-1.3530399799346924,4.915112495422363,False,,,
ACAD,BNTX,-1.3554258346557617,3.8375091552734375,False,,,
AMGN,PFE,-1.3656255006790161,3.048175096511841,False,,,
RGEN,UNH,-1.3746094703674316,3.134946823120117,False,,,
AZN,IHF,-1.3779196739196777,3.334205389022827,False,,,
VEEV,VRTX,-1.392510175704956,4.866854190826416,False,,,
DRIO,IHI,-1.3961714506149292,3.559236526489258,False,,,
DRIO,JNJ,-1.39706552028656,3.5571627616882324,False,,,
CRSP,UNH,-1.4135031700134277,3.229353189468384,False,,,
AMGN,INCY,-1.4239304065704346,3.070970058441162,False,,,
LLY,VEEV,-1.4248040914535522,4.776407241821289,False,,,
ALGN,BNTX,-1.429438829421997,3.8612918853759766,False,,,
DRIO,IHF,-1.443913459777832,3.5755066871643066,False,,,
DRIO,MRK,-1.4519035816192627,3.574831962585449,False,,,
SDGR,UNH,-1.456533670425415,3.3570938110351562,False,,,
PFE,RGEN,-1.4750784635543823,3.173309087753296,False,,,
AZN,UNH,-1.4827144145965576,3.3717923164367676,False,,,
INCY,RGEN,-1.4869279861450195,3.1806387901306152,False,,,
BNTX,JNJ,-1.5166734457015991,3.8838748931884766,False,,,
CRSP,INCY,-1.5169627666473389,3.2710206508636475,False,,,
CRSP,PFE,-1.5247077941894531,3.2698917388916016,False,,,
INCY,SDGR,-1.5569406747817993,3.396296262741089,False,,,
AZN,PFE,-1.5626857280731201,3.40146803855896,False,,,
PFE,SDGR,-1.578538417816162,3.3992865085601807,False,,,
TMDX,VEEV,-1.5786112546920776,5.376438617706299,False,,,
BNTX,MRK,-1.589890956878662,3.904773712158203,False,,,
BNTX,IHI,-1.593642234802246,3.9057605266571045,False,,,
DRIO,UNH,-1.5974807739257812,3.624065399169922,False,,,
AZN,INCY,-1.6452826261520386,3.429002046585083,False,,,
LLY,TMO,-1.6569433212280273,4.82684326171875,False,,,
BNTX,IHF,-1.6598474979400635,3.925299644470215,False,,,
DRIO,INCY,-1.7077858448028564,3.6631126403808594,False,,,
TMO,VRTX,-1.7273749113082886,4.9372124671936035,False,,,
DRIO,PFE,-1.7301867008209229,3.666104555130005,False,,,
NVAX,TMO,-1.7545087337493896,4.998133182525635,False,,,
ACAD,NVAX,-1.781328797340393,5.0056681632995605,False,,,
ACAD,VRTX,-1.7966365814208984,4.953415393829346,False,,,
ACAD,LLY,-1.8020426034927368,4.859047889709473,False,,,
BNTX,UNH,-1.8051525354385376,3.9674997329711914,False,,,
JNJ,LLY,-1.8376085758209229,4.870009422302246,False,,,
ALGN,NVAX,-1.8884296417236328,5.030505657196045,False,,,
TMDX,TMO,-1.8995752334594727,5.437654972076416,False,,,
BIIB,VEEV,-1.9014856815338135,6.546575546264648,False,,,
ALGN,VRTX,-1.9123494625091553,4.98024320602417,False,,,
ENTA,VEEV,-1.9248080253601074,6.538426399230957,False,,,
ALGN,LLY,-1.9267514944076538,4.8882341384887695,False,,,
BNTX,PFE,-1.9276071786880493,4.003376483917236,False,,,
LLY,MRK,-1.947312355041504,4.894153118133545,False,,,
BNTX,INCY,-1.9599666595458984,4.014301300048828,False,,,
JNJ,VRTX,-2.0076205730438232,4.999380588531494,False,,,
ACAD,TMDX,-2.026548385620117,5.462945461273193,False,,,
IHI,LLY,-2.048677444458008,4.914841651916504,False,,,
JNJ,NVAX,-2.079775810241699,5.068443298339844,False,,,
MRK,VRTX,-2.104862689971924,5.020421504974365,False,,,
IHI,VRTX,-2.119077682495117,5.023272514343262,False,,,
IHI,NVAX,-2.1381866931915283,5.081582546234131,False,,,
ALGN,TMDX,-2.1502275466918945,5.488734245300293,False,,,
IHF,LLY,-2.152238368988037,4.937953948974609,False,,,
JNJ,TMDX,-2.1645662784576416,5.4913859367370605,False,,,
MRK,NVAX,-2.1705126762390137,5.087920188903809,False,,,
IHF,VRTX,-2.2033681869506836,5.042067527770996,False,,,
IHF,NVAX,-2.215959072113037,5.0988850593566895,False,,,
BIIB,TMO,-2.2763357162475586,6.605105876922607,False,,,
MRK,TMDX,-2.2809934616088867,5.514028549194336,False,,,
LLY,UNH,-2.309723377227783,4.974015235900879,False,,,
ENTA,TMO,-2.3136355876922607,6.599147796630859,False,,,
IHI,TMDX,-2.34077787399292,5.52487850189209,False,,,
ACAD,BIIB,-2.3719615936279297,6.621208667755127,False,,,
UNH,VRTX,-2.3944554328918457,5.08400297164917,False,,,
NVAX,UNH,-2.426234006881714,5.1440887451171875,False,,,
ACAD,ENTA,-2.4354617595672607,6.619224548339844,False,,,
LLY,PFE,-2.438718557357788,5.003986358642578,False,,,
IHF,TMDX,-2.4489006996154785,5.546271324157715,False,,,
ALGN,BIIB,-2.546698570251465,6.650184631347656,False,,,
INCY,LLY,-2.561408042907715,5.030718803405762,False,,,
PFE,VRTX,-2.5623555183410645,5.120932102203369,False,,,
BIIB,JNJ,-2.5985894203186035,6.658015251159668,False,,,
INCY,VRTX,-2.6017231941223145,5.130843639373779,False,,,
NVAX,PFE,-2.610748052597046,5.18379545211792,False,,,
ALGN,ENTA,-2.6129775047302246,6.648626804351807,False,,,
INCY,NVAX,-2.6133322715759277,5.18649959564209,False,,,
TMDX,UNH,-2.6455187797546387,5.585412502288818,False,,,
ENTA,JNJ,-2.650580406188965,6.654313087463379,False,,,
BIIB,MRK,-2.73148250579834,6.679168701171875,False,,,
ENTA,MRK,-2.7866878509521484,6.675959587097168,False,,,
BIIB,IHI,-2.793907642364502,6.688523769378662,False,,,
PFE,TMDX,-2.8094120025634766,5.6183342933654785,False,,,
ENTA,IHI,-2.849555015563965,6.685385227203369,False,,,
BIIB,IHF,-2.899381160736084,6.705811023712158,False,,,
INCY,TMDX,-2.903139114379883,5.637021064758301,False,,,
ENTA,IHF,-2.963528871536255,6.703948020935059,False,,,
BIIB,UNH,-3.134303092956543,6.74390172958374,False,,,
ENTA,UNH,-3.203214645385742,6.742755889892578,False,,,
BIIB,PFE,-3.3578617572784424,6.779999256134033,False,,,
BIIB,INCY,-3.4175877571105957,6.790486812591553,False,,,
ENTA,PFE,-3.4219107627868652,6.778141975402832,False,,,
ENTA,INCY,-3.497391939163208,6.790953636169434,False,,,
